# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	minMag(U)	location	cell	processor
1907            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1908            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1909            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1910            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1911            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1912            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1913            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1914            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1915            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1916            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1917            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1918            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1919            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1920            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1921            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1922            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1923            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1924            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1925            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1926            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1927            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1928            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1929            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1930            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1931            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1932            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1933            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1934            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1935            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1936            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1937            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1938            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1939            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1940            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1941            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1942            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1943            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1944            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1945            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1946            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1947            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1948            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1949            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1950            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1951            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1952            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1953            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1954            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1955            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1956            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1957            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1958            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1959            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1960            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1961            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1962            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1963            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1964            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1965            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1966            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1967            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1968            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1969            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1970            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1971            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1972            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1973            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1974            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1975            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1976            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1977            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1978            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1979            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1980            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1981            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1982            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1983            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1984            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1985            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1986            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1987            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1988            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1989            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1990            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1991            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1992            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1993            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1994            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1995            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1996            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1997            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1998            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1999            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2000            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2001            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2002            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2003            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2004            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2005            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2006            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2007            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2008            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2009            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2010            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2011            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2012            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2013            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2014            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2015            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2016            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2017            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2018            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2019            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2020            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2021            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2022            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2023            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2024            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2025            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2026            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2027            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2028            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2029            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2030            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2031            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2032            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2033            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2034            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2035            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2036            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2037            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2038            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2039            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2040            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2041            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2042            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2043            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2044            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2045            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2046            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2047            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2048            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2049            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2050            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2051            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2052            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2053            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2054            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2055            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2056            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2057            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2058            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2059            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2060            	2.34946625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2061            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2062            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2063            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2064            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2065            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2066            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2067            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2068            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2069            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2070            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2071            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2072            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2073            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2074            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2075            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2076            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2077            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2078            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2079            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2080            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2081            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2082            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2083            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2084            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2085            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2086            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2087            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2088            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2089            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2090            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2091            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2092            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2093            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2094            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2095            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2096            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2097            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2098            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2099            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2100            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2101            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2102            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2103            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2104            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2105            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2106            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2107            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2108            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2109            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2110            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2111            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2112            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2113            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2114            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2115            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2116            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2117            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2118            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2119            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2120            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2121            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2122            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2123            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2124            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2125            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2126            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2127            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2128            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2129            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2130            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2131            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2132            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2133            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
